ORDER_DATE,ORDER_ID,CATEGORY,CUSTOMER,GRAND_TOTAL
2022-12-26,A653,Smartphones,674238,462710
2023-02-02,A654,Belleza,727247,701468
2023-01-04,A655,Muebles,861726,654236
2023-01-20,A656,Muebles,52440,906332
2023-01-25,A657,Smartphones,374140,559383
2023-01-27,A658,Decoración,311466,462049
2023-01-20,A659,Muebles,134917,565072
2022-12-16,A660,Belleza,280704,805333
2023-01-18,A661,Smartphones,927167,481533
2022-12-24,A662,Ropa,258448,910974
2023-02-05,A663,Belleza,939360,265085
2023-02-19,A664,Muebles,62839,168357
2023-02-23,A665,Smartphones,825297,253519
2023-02-02,A666,Smartphones,397627,440552
2023-01-16,A667,Herramientas,239678,599149
2022-12-05,A668,Herramientas,889857,534658
2023-01-24,A669,Herramientas,340043,833109
2022-12-19,A670,Decoración,351536,697128
2022-12-07,A671,Muebles,738852,514420
2023-01-03,A672,Ropa,440377,854610
2023-02-03,A673,Ropa,794661,545867
2022-12-16,A674,Smartphones,472823,351287
2023-01-02,A675,Belleza,398282,416981
2022-12-08,A676,Herramientas,896638,117350
2022-12-06,A677,Belleza,706036,967341
2022-12-15,A678,Decoración,685061,195622
2023-01-04,A679,Ropa,355281,369271
2023-02-21,A680,Smartphones,602166,786735
2023-02-07,A681,Belleza,348120,804008
2023-02-10,A682,Herramientas,595911,139801
2023-02-01,A683,Ropa,137520,827666
2022-12-08,A684,Herramientas,416158,781285
2023-02-20,A685,Ropa,960773,207358
2022-12-21,A686,Herramientas,176543,996474
2023-02-21,A687,Belleza,236237,744192
2022-12-26,A688,Smartphones,216796,295043
2023-01-07,A689,Ropa,225999,349002
2023-01-19,A690,Herramientas,478192,754473
2022-12-11,A691,Decoración,42731,414203
2022-12-29,A692,Herramientas,690993,966100
2022-12-13,A693,Ropa,419384,882917
2023-02-24,A694,Decoración,445773,481908
2023-01-20,A695,Herramientas,675016,278004
2022-12-18,A696,Smartphones,771314,398951
2022-12-05,A697,Ropa,858901,858843
2022-12-10,A698,Decoración,934765,698319
2023-02-06,A699,Belleza,507326,340208
2023-01-03,A700,Belleza,323640,903515
2023-01-20,A701,Herramientas,717374,853281
2023-01-18,A702,Belleza,785077,845132
2023-02-27,A703,Smartphones,62648,395712
2023-01-14,A704,Belleza,793315,841789
2022-12-07,A705,Decoración,709929,804409
2023-02-02,A706,Muebles,988708,796253
2023-01-31,A707,Decoración,910760,770773
2023-01-06,A708,Decoración,733170,469681
2022-12-27,A709,Belleza,428766,283008
2022-12-20,A710,Belleza,861379,593261
2023-02-25,A711,Muebles,718925,286113
2023-03-01,A712,Smartphones,707400,886599
2023-01-16,A713,Smartphones,855087,567085
2023-02-24,A714,Smartphones,938660,939223
2023-01-31,A715,Decoración,169889,898658
2023-01-25,A716,Decoración,73667,599969
2023-02-11,A717,Belleza,608879,401195
2022-12-04,A718,Belleza,553927,921175
2023-01-31,A719,Belleza,533333,773859
2022-12-31,A720,Ropa,262970,505140
2023-02-03,A721,Muebles,247993,435147
2023-01-30,A722,Ropa,982029,613579
2022-12-31,A723,Belleza,812378,900185
2023-02-10,A724,Belleza,155007,322949
2022-12-26,A725,Herramientas,606186,934595
2022-12-16,A726,Belleza,325531,220838
2023-02-12,A727,Muebles,799486,977614
2023-02-12,A728,Ropa,60151,958991
2023-02-11,A729,Muebles,240638,498943
2023-03-01,A730,Muebles,998215,984232
2023-02-01,A731,Belleza,238727,55010
2023-01-26,A732,Muebles,918512,974375
2023-01-14,A733,Ropa,646247,836811
2023-01-17,A734,Decoración,386921,589342
2023-01-17,A735,Belleza,820346,318431
2022-12-09,A736,Decoración,828566,848167
2022-12-15,A737,Decoración,275857,673473
2022-12-10,A738,Muebles,18407,417305
2022-12-14,A739,Smartphones,829924,608792
2023-01-01,A740,Muebles,852284,550306
2023-01-19,A741,Smartphones,205866,765697
2023-01-15,A742,Herramientas,551458,223005
2023-02-20,A743,Muebles,77688,735373
2023-01-12,A744,Belleza,827338,351863
2023-02-20,A745,Muebles,979860,621082
2023-01-06,A746,Decoración,907210,615992
2023-01-17,A747,Smartphones,246525,866292
2023-02-23,A748,Belleza,357150,357255
2023-01-18,A749,Muebles,166443,103774
2023-02-24,A750,Smartphones,433576,923364
2023-03-02,A751,Belleza,722193,991567
2023-01-16,A752,Smartphones,703504,766195
2023-02-02,A753,Belleza,36151,442628
2022-12-15,A754,Herramientas,111410,603837
2023-02-09,A755,Muebles,137520,954567
2022-12-28,A756,Muebles,233865,742187
2022-12-09,A757,Decoración,850656,750465
2023-02-18,A758,Muebles,323604,729176
2023-01-13,A759,Decoración,9134,579812
2022-12-12,A760,Belleza,376564,735555
2023-03-02,A761,Ropa,492439,683676
2023-01-28,A762,Herramientas,906323,749332
2022-12-05,A763,Belleza,704507,343075
2022-12-09,A764,Ropa,798930,760815
2022-12-05,A765,Muebles,983362,763097
2022-12-10,A766,Ropa,961297,242809
2023-02-18,A767,Herramientas,405905,72857
2022-12-26,A768,Muebles,230804,95534
2023-01-05,A769,Belleza,413739,434252
2023-03-02,A770,Belleza,776327,278685
2023-02-22,A771,Belleza,931643,559664
2023-02-05,A772,Decoración,200317,621161
2022-12-18,A773,Muebles,60021,850863
2023-02-23,A774,Muebles,71504,792241
2022-12-05,A775,Decoración,859623,949264
2023-02-03,A776,Muebles,59541,340350
2023-02-07,A777,Belleza,576595,820271
2022-12-15,A778,Muebles,937628,610781
2023-01-30,A779,Ropa,991697,169497
2023-01-14,A780,Muebles,846220,850406
2023-03-03,A781,Belleza,248060,949225
2023-01-26,A782,Muebles,934621,719965
2022-12-12,A783,Belleza,531914,598429
2023-02-08,A784,Belleza,593746,173946
2023-01-10,A785,Belleza,20101,209290
2023-02-24,A786,Belleza,297826,736272
2023-01-31,A787,Ropa,84310,197238
2023-02-04,A788,Ropa,239690,212321
2023-01-10,A789,Smartphones,658516,658382
2023-01-08,A790,Decoración,457985,977328
2023-01-29,A791,Muebles,598717,107071
2023-02-13,A792,Smartphones,236379,406753
2022-12-16,A793,Muebles,226856,897271
2023-01-09,A794,Herramientas,813007,377132
2023-02-18,A795,Decoración,988972,386383
2023-02-14,A796,Smartphones,103383,200652
2022-12-25,A797,Decoración,361431,310717
2023-02-25,A798,Ropa,207970,879856
2023-02-24,A799,Ropa,181774,350870
2023-01-05,A800,Muebles,605247,362969
2023-01-28,A801,Ropa,614248,72959
2022-12-23,A802,Herramientas,649636,493954
2023-02-27,A803,Decoración,880098,128838
2023-02-22,A804,Muebles,882417,730312
2023-02-20,A805,Belleza,777457,911086
2022-12-07,A806,Muebles,735644,861371
2022-12-08,A807,Smartphones,667610,306309
2023-01-09,A808,Herramientas,641166,634476
2023-01-30,A809,Ropa,649670,762873
2023-01-06,A810,Muebles,77583,434081
2023-01-01,A811,Muebles,874297,245881
2022-12-07,A812,Smartphones,946318,169890
2022-12-31,A813,Decoración,944190,263757
2023-01-27,A814,Herramientas,198604,518884
2023-01-29,A815,Belleza,333214,822856
2022-12-26,A816,Ropa,748776,344188
2023-02-20,A817,Smartphones,550516,384828
2023-01-01,A818,Muebles,793519,894631
2023-02-16,A819,Ropa,270373,974385
2023-02-18,A820,Smartphones,975480,894100
2023-02-14,A821,Ropa,927552,409163
2023-02-07,A822,Muebles,54147,541115
2023-01-10,A823,Herramientas,249648,684171
2023-03-03,A824,Herramientas,676835,998266
2022-12-22,A825,Smartphones,317460,436258
2022-12-07,A826,Muebles,264667,213380
2022-12-18,A827,Muebles,94230,816925
2023-02-06,A828,Herramientas,504009,323900
2023-01-13,A829,Smartphones,662613,376952
2023-02-18,A830,Ropa,797842,216839
2022-12-31,A831,Muebles,513518,579398
2023-01-16,A832,Herramientas,679026,672322
2022-12-17,A833,Decoración,802648,270134
2022-12-13,A834,Smartphones,392661,873397
2023-01-26,A835,Herramientas,352213,543565
2022-12-27,A836,Herramientas,834332,332273
2023-01-20,A837,Belleza,193536,750769
2023-01-25,A838,Muebles,449742,439349
2023-02-17,A839,Herramientas,906058,416245
2022-12-15,A840,Ropa,159676,871564
2023-02-20,A841,Herramientas,174723,883472
2023-02-19,A842,Decoración,903955,380242
2023-01-05,A843,Belleza,23522,186396
2023-02-14,A844,Smartphones,506668,418833
2022-12-30,A845,Smartphones,170234,75251
2022-12-13,A846,Muebles,353733,864530
2023-02-21,A847,Smartphones,925672,573387
2023-03-02,A848,Ropa,166094,489695
2022-12-22,A849,Muebles,979853,77769
2023-01-22,A850,Muebles,248337,158079
2023-01-16,A851,Smartphones,449275,889651
2023-01-09,A852,Smartphones,669209,828375
2022-12-19,A853,Smartphones,155938,681792
2023-01-29,A854,Ropa,232552,579826
2023-02-02,A855,Smartphones,63966,956786
2023-01-29,A856,Muebles,321030,859768
2022-12-04,A857,Belleza,673565,313104
2022-12-10,A858,Decoración,879937,707601
2023-01-12,A859,Ropa,643028,778771
2022-12-12,A860,Belleza,135713,466507
2023-02-02,A861,Muebles,894518,662200
2023-02-22,A862,Ropa,470195,72560
2023-01-23,A863,Belleza,593249,502279
2023-02-11,A864,Herramientas,691443,60525
2023-02-02,A865,Smartphones,317050,257707
2023-02-14,A866,Herramientas,456085,266409
2022-12-19,A867,Belleza,384701,107840
2023-01-08,A868,Decoración,673078,679923
2023-02-10,A869,Ropa,746259,589035
2023-02-05,A870,Smartphones,365611,995686
2022-12-27,A871,Smartphones,627341,598858
2023-01-10,A872,Herramientas,638381,72353
2022-12-08,A873,Herramientas,698345,330443
2023-02-25,A874,Decoración,566258,371015
2023-02-10,A875,Decoración,964630,207959
2023-03-01,A876,Ropa,690460,554136
2023-01-12,A877,Ropa,204011,321758
2023-02-23,A878,Muebles,78455,682555
2023-02-17,A879,Ropa,778138,83309
2023-02-24,A880,Ropa,53221,498620
2023-01-16,A881,Herramientas,306182,751927
2023-02-13,A882,Ropa,626669,833361
2023-02-09,A883,Smartphones,463793,442563
2023-01-13,A884,Herramientas,119057,203741
2023-01-15,A885,Belleza,351851,321163
2023-01-01,A886,Belleza,405614,751512
2022-12-19,A887,Smartphones,871936,600239
2023-01-12,A888,Decoración,539691,137280
2023-01-11,A889,Decoración,959160,855751
2022-12-05,A890,Ropa,775887,874926
2022-12-05,A891,Decoración,19447,295366
2022-12-23,A892,Smartphones,27119,189486
2023-02-10,A893,Herramientas,691679,588668
2023-02-05,A894,Muebles,882176,691855
2023-02-06,A895,Herramientas,769983,959969
2022-12-30,A896,Decoración,974975,720389
2023-02-20,A897,Smartphones,841144,399013
2023-01-21,A898,Smartphones,951540,533081
2023-01-14,A899,Herramientas,596484,725708
2022-12-13,A900,Smartphones,19260,478708
2023-01-26,A901,Belleza,148887,796456
2022-12-22,A902,Decoración,638604,734127
2023-01-17,A903,Smartphones,583103,554938
2022-12-16,A904,Belleza,514509,284910
2023-02-20,A905,Ropa,351783,402131
2022-12-14,A906,Belleza,653351,633995
2022-12-09,A907,Muebles,155001,698762
2023-01-11,A908,Smartphones,677482,124192
2023-01-29,A909,Herramientas,441234,577595
2023-01-03,A910,Ropa,998800,62699
2023-01-20,A911,Decoración,16051,963950
2023-02-27,A912,Ropa,723028,781555
2023-02-22,A913,Muebles,660482,364182
2023-02-07,A914,Muebles,822427,876254
2022-12-15,A915,Herramientas,377476,248108
2023-02-05,A916,Ropa,133601,635599
2022-12-10,A917,Belleza,251072,123222
2023-01-23,A918,Decoración,180867,884053
2023-02-13,A919,Muebles,154033,836687
2023-02-19,A920,Ropa,743867,192718
2022-12-20,A921,Decoración,479217,172860
2023-01-16,A922,Muebles,513501,702645
2023-01-13,A923,Decoración,920607,210022
2022-12-08,A924,Decoración,967864,434111
2022-12-08,A925,Ropa,915144,895920
2022-12-29,A926,Belleza,777608,372304
2022-12-26,A927,Muebles,617189,746818
2023-01-06,A928,Ropa,878665,192918
2023-02-20,A929,Muebles,604342,979396
2023-02-28,A930,Belleza,457114,750529
2023-01-26,A931,Ropa,942741,191633
2023-02-07,A932,Muebles,55938,739094
2023-02-02,A933,Muebles,616709,323084
2023-01-27,A934,Smartphones,870259,457991
2023-02-19,A935,Decoración,771731,380095
2023-01-13,A936,Belleza,169340,341272
2022-12-29,A937,Muebles,635007,739238
2023-01-12,A938,Decoración,510576,799359
2023-01-30,A939,Ropa,462126,371831
2022-12-14,A940,Muebles,944615,483790
2022-12-14,A941,Smartphones,883760,390949
2023-01-10,A942,Belleza,524179,212636
2023-03-02,A943,Decoración,183377,698768
2023-01-25,A944,Decoración,979399,104291
2023-01-31,A945,Herramientas,151261,994003
2022-12-18,A946,Ropa,625162,735882
2023-02-26,A947,Ropa,763037,950371
2022-12-24,A948,Ropa,331788,470043
2023-02-19,A949,Decoración,798590,794668
2023-02-18,A950,Belleza,329522,506954
2023-02-15,A951,Smartphones,564978,55150
2022-12-04,A952,Herramientas,555985,894746
2023-02-09,A953,Ropa,968954,188754
2023-03-01,A954,Decoración,574406,899383
2023-02-27,A955,Belleza,552374,707100
2022-12-03,A956,Muebles,317591,571724
2023-01-07,A957,Herramientas,462844,176953
2023-02-14,A958,Decoración,186892,880951
2023-02-12,A959,Herramientas,300219,468000
2022-12-26,A960,Belleza,813379,503087
2022-12-07,A961,Belleza,750334,976364
2023-01-17,A962,Smartphones,342027,299574
2023-01-24,A963,Muebles,508345,140559
2022-12-20,A964,Smartphones,605378,544332
2023-02-06,A965,Belleza,240212,471420
2022-12-14,A966,Muebles,105183,759517
2023-02-20,A967,Belleza,274582,167702
2023-01-14,A968,Smartphones,771765,492744
2023-01-14,A969,Decoración,704708,395838
2023-02-23,A970,Muebles,138634,523463
2023-01-14,A971,Smartphones,528418,246428
2023-01-08,A972,Decoración,416773,378985
2022-12-20,A973,Muebles,643999,199901
2023-02-07,A974,Smartphones,954528,797450
2023-01-25,A975,Belleza,457785,661946
2023-02-18,A976,Muebles,667418,805533
2022-12-06,A977,Muebles,9398,655258
2023-03-01,A978,Belleza,688390,610353
2022-12-04,A979,Muebles,606108,199191
2023-02-26,A980,Belleza,627775,55509
2023-02-20,A981,Herramientas,68180,297902
2022-12-24,A982,Belleza,920496,385991
2023-01-26,A983,Herramientas,325057,60628
2022-12-16,A984,Decoración,110263,444048
2023-01-30,A985,Ropa,448370,285734
2022-12-26,A986,Herramientas,249718,467524
2022-12-19,A987,Herramientas,908714,461605
2022-12-07,A988,Smartphones,565763,441642
2023-02-22,A989,Herramientas,330834,993231
2023-01-22,A990,Decoración,354084,686297
2022-12-19,A991,Decoración,440835,223781
2023-02-20,A992,Ropa,434233,886051
2023-02-12,A993,Smartphones,687625,845942
2022-12-06,A994,Belleza,149962,536780
2023-01-07,A995,Belleza,796964,364312
2022-12-26,A996,Ropa,772,110699
2023-02-02,A997,Herramientas,13376,632552
2023-01-13,A998,Herramientas,107536,903237
2022-12-18,A999,Herramientas,701581,202566
2023-01-03,A1000,Muebles,340502,870298
2023-01-21,A1001,Decoración,197,609126
2023-01-07,A1002,Muebles,135169,883745
2023-03-02,A1003,Muebles,397133,724338
2023-01-20,A1004,Belleza,642630,358999
2023-01-09,A1005,Smartphones,325208,732767
2022-12-28,A1006,Muebles,752932,860054
2022-12-28,A1007,Smartphones,172531,274647
2022-12-10,A1008,Muebles,684074,660359
2023-01-27,A1009,Muebles,335805,155611
2023-02-20,A1010,Muebles,195781,479259
2022-12-09,A1011,Belleza,121709,760263
2023-01-17,A1012,Belleza,101253,302782
2023-02-04,A1013,Belleza,133468,957603
2023-01-26,A1014,Herramientas,670803,689927
2023-03-01,A1015,Belleza,375899,302405
2023-02-06,A1016,Herramientas,987574,936666
2022-12-06,A1017,Decoración,680865,672069
2022-12-19,A1018,Muebles,13432,770112
2022-12-23,A1019,Smartphones,32212,448187
2023-01-02,A1020,Ropa,409016,173762
2022-12-24,A1021,Smartphones,988775,768448
2022-12-09,A1022,Herramientas,7282,611565
2023-01-09,A1023,Muebles,963342,460279
2023-02-11,A1024,Herramientas,910971,489341
2023-02-06,A1025,Smartphones,130409,165463
2022-12-18,A1026,Muebles,654031,81021
2022-12-18,A1027,Muebles,788240,326913
2023-01-18,A1028,Smartphones,618169,148474
2022-12-22,A1029,Smartphones,795720,602184
2022-12-31,A1030,Muebles,972004,330480
2023-03-01,A1031,Belleza,587905,953370
2022-12-15,A1032,Muebles,815527,902886
2023-01-31,A1033,Smartphones,360620,732995
2023-02-13,A1034,Muebles,851282,59837
2023-01-10,A1035,Muebles,172467,532988
2023-01-02,A1036,Muebles,863404,555982
2022-12-17,A1037,Muebles,985109,874501
2023-01-08,A1038,Decoración,733331,243809
2023-01-30,A1039,Herramientas,457116,172896
2023-01-22,A1040,Smartphones,634847,456090
2023-01-30,A1041,Muebles,451853,960831
2023-01-23,A1042,Herramientas,581094,369127
2023-01-21,A1043,Muebles,35303,105755
2023-02-02,A1044,Smartphones,250640,499445
2023-03-01,A1045,Herramientas,713745,52436
2023-01-09,A1046,Decoración,832378,284499
2023-01-24,A1047,Smartphones,756661,103574
2022-12-27,A1048,Smartphones,188601,641089
2023-02-28,A1049,Smartphones,322282,361640
2023-01-19,A1050,Herramientas,167010,506774
2023-02-02,A1051,Ropa,994101,364173
2023-01-24,A1052,Decoración,139632,801503
2022-12-30,A1053,Herramientas,916479,593367
2023-02-03,A1054,Herramientas,33078,593707
2022-12-05,A1055,Decoración,113348,497932
2023-01-18,A1056,Decoración,565769,839089
2023-01-18,A1057,Ropa,208038,325720
2022-12-27,A1058,Muebles,221878,851112
2023-02-24,A1059,Herramientas,86484,389980
2022-12-04,A1060,Belleza,527373,718306
2022-12-08,A1061,Ropa,498539,726000
2023-01-24,A1062,Belleza,568531,167004
2022-12-15,A1063,Smartphones,591637,929361
2023-01-12,A1064,Ropa,19033,930152
2023-01-04,A1065,Decoración,725819,308263
2023-02-18,A1066,Smartphones,651344,747773
2023-01-24,A1067,Smartphones,167641,188609
2023-02-01,A1068,Belleza,579194,946800
2023-02-21,A1069,Herramientas,557476,106160
2023-01-05,A1070,Herramientas,343760,923677
2023-01-23,A1071,Decoración,208510,754765
2023-01-21,A1072,Smartphones,848721,105240
2023-01-14,A1073,Smartphones,396657,886657
2023-02-26,A1074,Decoración,340518,70735
2022-12-10,A1075,Decoración,872668,915319
2023-02-06,A1076,Smartphones,891049,125205
2022-12-30,A1077,Herramientas,543498,313488
2023-01-21,A1078,Ropa,735833,953376
2022-12-16,A1079,Smartphones,767637,821381
2022-12-20,A1080,Smartphones,269043,991324
2023-01-25,A1081,Muebles,670064,87497
2023-01-23,A1082,Smartphones,936572,326404
2022-12-13,A1083,Muebles,832322,990015
2023-02-03,A1084,Decoración,233048,257229
2023-01-24,A1085,Herramientas,191397,579479
2022-12-29,A1086,Decoración,784987,843025
2022-12-26,A1087,Herramientas,11734,278416
2023-02-03,A1088,Smartphones,568166,259424
2023-01-04,A1089,Decoración,44103,648631
2023-02-26,A1090,Muebles,328441,54375
2023-01-18,A1091,Muebles,175924,583301
2023-02-08,A1092,Muebles,439536,918289
2023-01-10,A1093,Muebles,343697,492484
2023-01-14,A1094,Smartphones,584758,775547
2023-02-12,A1095,Decoración,151318,770629
2023-02-28,A1096,Herramientas,717646,266374
2023-01-04,A1097,Belleza,197993,521594
2023-01-16,A1098,Smartphones,440544,765416
2022-12-11,A1099,Decoración,522196,259292
2023-02-17,A1100,Muebles,651497,99067
2023-01-08,A1101,Ropa,505449,51583
2023-01-23,A1102,Herramientas,167494,109178
2022-12-06,A1103,Belleza,790906,966289
2023-03-02,A1104,Herramientas,721349,357543
2022-12-13,A1105,Belleza,752617,969615
2022-12-22,A1106,Belleza,728585,956553
2023-02-05,A1107,Ropa,602889,154302
2023-01-11,A1108,Smartphones,939022,183658
2023-01-12,A1109,Smartphones,346099,934962
2023-02-06,A1110,Belleza,741199,825749
2023-02-20,A1111,Smartphones,387443,384484
2023-01-07,A1112,Smartphones,415642,238685
2023-02-18,A1113,Belleza,631843,91824
2023-03-02,A1114,Herramientas,459421,641588
2023-02-18,A1115,Ropa,917853,397720
2023-03-01,A1116,Belleza,334260,344438
2022-12-16,A1117,Belleza,208456,736679
2022-12-11,A1118,Belleza,738271,145557
2023-01-28,A1119,Smartphones,718495,425448
2023-01-24,A1120,Muebles,117748,590799
2023-01-03,A1121,Belleza,783188,636405
2023-01-29,A1122,Muebles,513582,918636
2022-12-26,A1123,Ropa,479163,260232
2023-01-23,A1124,Decoración,85294,953092
2022-12-23,A1125,Ropa,464103,502729
2023-02-04,A1126,Herramientas,513175,924818
2023-02-09,A1127,Muebles,20778,434622
2023-02-27,A1128,Herramientas,33550,359382
2023-02-11,A1129,Decoración,840601,724589
2023-02-18,A1130,Herramientas,628569,492899
2023-02-15,A1131,Ropa,840308,736028
2022-12-21,A1132,Belleza,887404,727574
2023-01-09,A1133,Smartphones,811661,720426
2022-12-19,A1134,Smartphones,906730,750902
2022-12-20,A1135,Herramientas,541795,682956
